date,symbol,exchange,deal_type,side,client,qty,price
2026-07-02,AQYLON,NSE,bulk,BUY,PLASTOMATIC PACKAGING PRIVATE LIMITED,1288024,43
2026-07-02,AQYLON,NSE,bulk,SELL,PLASTOMATIC PACKAGING PRIVATE LIMITED,8024,43.04
2026-07-02,ARMAN,BSE,bulk,SELL,VIVEK KUMAR UPADHYAY,32575.0,109.46
2026-07-02,ARYAVAN,BSE,bulk,BUY,PR ENERGY AND MINCHEM PRIVATE LIMITED,50000.0,50.12
2026-07-02,ATALREAL,NSE,bulk,BUY,ALTIZEN VENTURES LLP,382500,28.13
2026-07-02,ATALREAL,NSE,bulk,BUY,NIRAJ RAJNIKANT SHAH,1800000,28.4
2026-07-02,ATALREAL,NSE,bulk,BUY,ACME CAPITAL MARKET LIMITED,1754081,28.09
2026-07-02,ATALREAL,NSE,bulk,BUY,MANISH N THAKUR,1905000,28.37
2026-07-02,ATALREAL,NSE,bulk,SELL,MANISH N THAKUR,155000,28.36
2026-07-02,ATALREAL,NSE,bulk,SELL,VISHAL MAHESH WAGHELA,1586962,28.4
2026-07-02,ATALREAL,NSE,bulk,SELL,VANITA SANJAY BANSAL,1150000,28.1
2026-07-02,ATALREAL,NSE,bulk,SELL,ALTIZEN VENTURES LLP,738988,28.37
2026-07-02,ATALREAL,NSE,bulk,SELL,ACME CAPITAL MARKET LIMITED,1754081,28.35
2026-07-02,AWL,BSE,bulk,SELL,AUSTRALIANSUPER,16504965.0,180.14
2026-07-02,AWL,BSE,bulk,BUY,ICICI PRUDENTIAL MUTUAL FUND,13000000.0,180.1
2026-07-02,BHARATSE,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,1369092,239.83
2026-07-02,BHARATSE,NSE,bulk,BUY,ALPHAGREP SECURITIES PRIVATE LIMITED,442004,239.38
2026-07-02,BHARATSE,NSE,bulk,BUY,QE SECURITIES LLP,632495,239.64
2026-07-02,BHARATSE,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,561627,240.04
2026-07-02,BHARATSE,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,835668,239.84
2026-07-02,BHARATSE,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,561627,240.13
2026-07-02,BHARATSE,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,835668,239.99
2026-07-02,BHARATSE,NSE,bulk,SELL,ALPHAGREP SECURITIES PRIVATE LIMITED,442004,239.69
2026-07-02,BHARATSE,NSE,bulk,SELL,QE SECURITIES LLP,620386,239.74
2026-07-02,BHARATSE,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,1384684,239.92
2026-07-02,BHUDEVI,BSE,bulk,SELL,JAYESH RAMNIKLAL MODI,33163.0,214.84
2026-07-02,BMLL,NSE,bulk,BUY,RATHOD MANOJ CHHAGANLAL HUF,81000,139.92
2026-07-02,BMLL,NSE,bulk,BUY,ALOK  KUMAR,80000,140
2026-07-02,BMLL,NSE,bulk,SELL,RATHOD MANOJ CHHAGANLAL HUF,108000,140
2026-07-02,CANTABIL,NSE,bulk,SELL,THINK INDIA OPPORTUNITIES MASTER FUND LP,900000,252
2026-07-02,CLSL,NSE,bulk,BUY,CHUNILAL SAMAJUBHAI VIROLIA,480000,42.97
2026-07-02,CLSL,NSE,bulk,SELL,RAJESHKUMAR VRAJLAL LUNAGARIYA,176000,42.5
2026-07-02,CLSL,NSE,bulk,SELL,SUMITA R LUNAGARIYA,112000,44.5
2026-07-02,CLSL,NSE,bulk,SELL,VIJYAGAURI ASHVINKUMAR LUNAGARIA,192000,42.5
2026-07-02,COMSYN,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,586545,179.98
2026-07-02,COMSYN,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,613970,184.73
2026-07-02,CONTROLPR,NSE,bulk,BUY,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,85999,712.14
2026-07-02,CONTROLPR,NSE,bulk,BUY,BLITZQUANT RESEARCH LLP,141789,713.16
2026-07-02,CONTROLPR,NSE,bulk,BUY,QE SECURITIES LLP,80801,712.95
2026-07-02,CONTROLPR,NSE,bulk,BUY,GRT STRATEGIC VENTURES LLP,87582,711.49
2026-07-02,CONTROLPR,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,229833,711.7
2026-07-02,CONTROLPR,NSE,bulk,SELL,BLITZQUANT RESEARCH LLP,141789,713.61
2026-07-02,CONTROLPR,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,229833,712.36
2026-07-02,CONTROLPR,NSE,bulk,SELL,GRT STRATEGIC VENTURES LLP,87582,711.96
2026-07-02,CONTROLPR,NSE,bulk,SELL,QE SECURITIES LLP,81074,714.24
2026-07-02,CONTROLPR,NSE,bulk,SELL,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,85999,713.25
2026-07-02,DHANLAXMI,NSE,bulk,SELL,YUGA  DOSHI,84000,28.43
2026-07-02,DHYAANITR,BSE,bulk,BUY,KRISHNA TRADE FINANCE,86800.0,5.41
2026-07-02,DHYAANITR,BSE,bulk,BUY,ZEEL SANJAY SONI,134400.0,5.44
2026-07-02,DHYAANITR,BSE,bulk,SELL,KRISHNA TRADE FINANCE,30800.0,5.38
2026-07-02,DHYAANITR,BSE,bulk,BUY,ARUN KOCHAR & SONS (HUF),56000.0,5.39
2026-07-02,DHYAANITR,BSE,bulk,SELL,ARUN KOCHAR & SONS (HUF),112000.0,5.39
2026-07-02,DITCO,BSE,bulk,SELL,GRID TRADING PRIVATE LIMITED,20003.0,11.95
2026-07-02,DITCO,BSE,bulk,BUY,SHASHANK  CHOUDHARY,20495.0,11.95
2026-07-02,DPEL,NSE,bulk,BUY,NEPTUNE FABRICS PRIVATE LIMITED,130000,451.55
2026-07-02,DPEL,NSE,bulk,BUY,MANISH GARG,131000,451.55
2026-07-02,DPEL,NSE,bulk,SELL,JITENDRA UJAMSI MAMTORA,827500,451.62
2026-07-02,EEPL,NSE,bulk,BUY,VINOD SOMANI,30000,126.09
2026-07-02,EEPL,NSE,bulk,SELL,VINOD SOMANI,80000,120.73
2026-07-02,EMPOWER,NSE,bulk,BUY,AVANCE VENTURES PRIVATE LIMITED,7613276,2.38
2026-07-02,EMPOWER,NSE,bulk,SELL,AVANCE VENTURES PRIVATE LIMITED,438446,2.35
2026-07-02,EXCELSOFT,NSE,bulk,BUY,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,579329,82.97
2026-07-02,EXCELSOFT,NSE,bulk,SELL,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,579329,83.12
2026-07-02,GCSL,NSE,bulk,BUY,MANSUKH SECURITIES & FINANCE LIMITED,200655,448.4
2026-07-02,GCSL,NSE,bulk,BUY,L7 HITECH PRIVATE LIMITED,248926,459.33
2026-07-02,GCSL,NSE,bulk,BUY,HRTI PRIVATE LIMITED,199380,450.87
2026-07-02,GCSL,NSE,bulk,BUY,RAVI AMIT JALAN,200000,450.75
2026-07-02,GCSL,NSE,bulk,SELL,MANSUKH SECURITIES & FINANCE LIMITED,363504,446.59
2026-07-02,GCSL,NSE,bulk,SELL,HRTI PRIVATE LIMITED,57219,446.42
2026-07-02,GCSL,NSE,bulk,SELL,L7 HITECH PRIVATE LIMITED,223263,449.04
2026-07-02,HEERAISP,BSE,bulk,BUY,N L RUNGTA (HUF),31000.0,6.27
2026-07-02,HEERAISP,BSE,bulk,SELL,PUSHKAR VINAYAK DATE,52500.0,6.27
2026-07-02,HEXAGON,NSE,bulk,BUY,MATHISYS QUANTCAP LLP,683592,68.8
2026-07-02,HEXAGON,NSE,bulk,SELL,MATHISYS QUANTCAP LLP,672615,68.56
2026-07-02,IKIO,NSE,bulk,BUY,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,453634,171.55
2026-07-02,IKIO,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,491888,170.64
2026-07-02,IKIO,NSE,bulk,SELL,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,453634,171.55
2026-07-02,IKIO,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,491888,170.76
2026-07-02,KASTURI,BSE,bulk,BUY,SGJ CAPITAL ADVISORS PRIVATE LIMITED,52000.0,53.52
2026-07-02,KPITTECH,NSE,bulk,BUY,GRAVITON RESEARCH CAPITAL LLP,1403742,561.35
2026-07-02,KPITTECH,NSE,bulk,SELL,GRAVITON RESEARCH CAPITAL LLP,1403742,561.65
2026-07-02,KSHITIJPOL,NSE,bulk,BUY,BHAVISHYA ECOMMERCE PRIVATE LIMITED,717420,3.84
2026-07-02,KSHITIJPOL,NSE,bulk,SELL,POTENTIAL ELECTRICALS AND ELECTRONICS PRIVATE LIMITED,6000000,3.93
2026-07-02,KSHITIJPOL,NSE,bulk,SELL,BHAVISHYA ECOMMERCE PRIVATE LIMITED,1905729,3.93
2026-07-02,KSHITIJPOL,NSE,bulk,SELL,GOUTAM  BHOWMICK,800000,3.93
2026-07-02,LAMOSAIC,NSE,bulk,BUY,MAHESH MULCHAND WAGHELA,150000,33.5
2026-07-02,LAMOSAIC,NSE,bulk,BUY,TIRTH BHAVESH SHAH,78000,33.5
2026-07-02,LAMOSAIC,NSE,bulk,SELL,KESAR TRACOM INDIA LLP,149400,33.5
2026-07-02,LAMOSAIC,NSE,bulk,SELL,VIKAS RAMESH MEHTA,99600,33.52
2026-07-02,MADHUSUDAN,NSE,bulk,BUY,VSPARTANS CONSULTANTS PRIVATE LIMITED,150000,222.08
2026-07-02,MADHUSUDAN,NSE,bulk,SELL,COMPACT STRUCTURE FUND,302000,220.44
2026-07-02,MANCREDIT,NSE,bulk,BUY,BULLPULSE MARKETEDGE PRIVATE LIMITED,278053,240.13
2026-07-02,MANCREDIT,NSE,bulk,BUY,CHAUBARA EATS PRIVATE LIMITED,134608,239.02
2026-07-02,MANCREDIT,NSE,bulk,SELL,CHAUBARA EATS PRIVATE LIMITED,134608,240.31
2026-07-02,MANCREDIT,NSE,bulk,SELL,BULLPULSE MARKETEDGE PRIVATE LIMITED,279014,241.19
2026-07-02,MAPROIN,BSE,bulk,SELL,HEMSTAR REALTY PRIVATE LIMITED,125000.0,27.53
2026-07-02,MARKOLINES,NSE,bulk,BUY,HI KLASS TRADING & INVESTMENT LIMITED,161383,187.99
2026-07-02,MARKOLINES,NSE,bulk,BUY,VISTAAR TRADING SERVICE PRIVATE LIMITED,182773,187.33
2026-07-02,MARKOLINES,NSE,bulk,SELL,VISTAAR TRADING SERVICE PRIVATE LIMITED,182773,187.6
2026-07-02,MARKOLINES,NSE,bulk,SELL,HI KLASS TRADING & INVESTMENT LIMITED,158941,188.02
2026-07-02,NAPL,BSE,bulk,SELL,SIVA DHARMA TEJA YADLAPALLI,50000.0,196.5
2026-07-02,NMSGLOBAL,BSE,bulk,BUY,VASIMKHAN THAKOR,24460.0,81.87
2026-07-02,NMSGLOBAL,BSE,bulk,BUY,MSB E TRADE SECURITIES LIMITED,16385.0,85.11
2026-07-02,NMSGLOBAL,BSE,bulk,SELL,GILANI INFRA PRIVATE LIMITED,32899.0,85.82
2026-07-02,NMSGLOBAL,BSE,bulk,SELL,MSB E TRADE SECURITIES LIMITED,17598.0,81.66
2026-07-02,ONTIC,BSE,bulk,SELL,DEEPAL PRAVINKUMAR SHAH,613100.0,2.0
2026-07-02,ONTIC,BSE,bulk,SELL,AKALPYA INDIA EQUITY FUND,515688.0,2.05
2026-07-02,ONTIC,BSE,bulk,BUY,AKALPYA INDIA EQUITY FUND,1131743.0,2.09
2026-07-02,ONTIC,BSE,bulk,SELL,NISHIL FINANCIAL ADVISORS LLP  .,770500.0,2.01
2026-07-02,ONTIC,BSE,bulk,SELL,KAPADIA FINWEALTH LLP  .,62716.0,2.1
2026-07-02,ONTIC,BSE,bulk,BUY,NISHIL FINANCIAL ADVISORS LLP  .,456784.0,2.08
2026-07-02,ONTIC,BSE,bulk,BUY,KAPADIA FINWEALTH LLP  .,1548245.0,2.08
2026-07-02,ONTIC,BSE,bulk,SELL,SHARE INDIA SECURITIES LIMITED,1137685.0,2.1
2026-07-02,ONTIC,BSE,bulk,BUY,SHARE INDIA SECURITIES LIMITED,637685.0,2.03
2026-07-02,ORIENTTECH,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,399744,269.74
2026-07-02,ORIENTTECH,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,238174,270.58
2026-07-02,ORIENTTECH,NSE,bulk,BUY,QE SECURITIES LLP,247188,270.92
2026-07-02,ORIENTTECH,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,399744,269.94
2026-07-02,ORIENTTECH,NSE,bulk,SELL,QE SECURITIES LLP,244834,271.84
2026-07-02,ORIENTTECH,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,238276,270.74
2026-07-02,PORWAL,BSE,bulk,SELL,SHRENI SHARES LTD,90187.0,58.3
2026-07-02,PORWAL,BSE,bulk,BUY,SHRENI SHARES LTD,22878.0,58.95
2026-07-02,PPSL,NSE,bulk,BUY,YOGIRAJ  BAGGA,168000,3.3
2026-07-02,PPSL,NSE,bulk,SELL,DEEPA SHAILENDRA CHANDGOTHIA,279000,3.3
2026-07-02,PPSL,NSE,bulk,SELL,YOGIRAJ  BAGGA,9000,3.3
2026-07-02,PRAKASH,BSE,bulk,BUY,BADJATE STOCK BROKING PRIVATE LIMITED,897748.0,139.11
2026-07-02,PRAKASH,BSE,bulk,SELL,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,897823.0,139.11
2026-07-02,RAMCOSYS,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,883440,796.18
2026-07-02,RAMCOSYS,NSE,bulk,BUY,HRTI PRIVATE LIMITED,515600,789.9
2026-07-02,RAMCOSYS,NSE,bulk,BUY,QE SECURITIES LLP,359293,788.56
2026-07-02,RAMCOSYS,NSE,bulk,SELL,QE SECURITIES LLP,359908,794.16
2026-07-02,RAMCOSYS,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,881946,796.57
2026-07-02,RAMCOSYS,NSE,bulk,SELL,HRTI PRIVATE LIMITED,509029,795.26
2026-07-02,RHIM,NSE,bulk,BUY,MICROCURVES TRADING PRIVATE LIMITED,2466277,422.37
2026-07-02,RHIM,NSE,bulk,BUY,QE SECURITIES LLP,1977430,424.31
2026-07-02,RHIM,NSE,bulk,BUY,GRAVITON RESEARCH CAPITAL LLP,1047962,420.34
2026-07-02,RHIM,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,1128665,424.57
2026-07-02,RHIM,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,1982288,421.49
2026-07-02,RHIM,NSE,bulk,SELL,QE SECURITIES LLP,1966006,418.98
2026-07-02,RHIM,NSE,bulk,SELL,GRAVITON RESEARCH CAPITAL LLP,1047962,420.88
2026-07-02,RHIM,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,1128665,424.73
2026-07-02,RHIM,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,2466277,422.58
2026-07-02,RHIM,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,1976545,421.69
2026-07-02,RTL,NSE,bulk,BUY,KARNIKA INDUSTRIES LIMITED,28000,76.25
2026-07-02,RTL,NSE,bulk,SELL,KARNIKA INDUSTRIES LIMITED,74000,73
2026-07-02,SAIPARENT,NSE,bulk,BUY,HRTI PRIVATE LIMITED,105392,639.68
2026-07-02,SAIPARENT,NSE,bulk,SELL,HRTI PRIVATE LIMITED,226834,637.95
2026-07-02,SAJHOTELS,NSE,bulk,BUY,GUNVANT CHIMANLAL GOPANI,100000,32.94
2026-07-02,SAJHOTELS,NSE,bulk,SELL,REINA R JAISINGHANI,100000,32.06
2026-07-02,SAKSOFT,NSE,bulk,BUY,HRTI PRIVATE LIMITED,937947,181.25
2026-07-02,SAKSOFT,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,1497215,184.33
2026-07-02,SAKSOFT,NSE,bulk,SELL,HRTI PRIVATE LIMITED,1109315,182.4
2026-07-02,SAKSOFT,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,1501749,184.38
2026-07-02,SAMYAKINT,BSE,bulk,SELL,SUNIL KUMAR TRIVEDI,40799.0,16.85
2026-07-02,SIGNPOST,NSE,bulk,BUY,HRTI PRIVATE LIMITED,313870,304.08
2026-07-02,SIGNPOST,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,268498,305.07
2026-07-02,SIGNPOST,NSE,bulk,SELL,HRTI PRIVATE LIMITED,265335,305.47
2026-07-02,SIGNPOST,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,265505,305.32
2026-07-02,SIIL,BSE,bulk,SELL,SANJAY GARG,70000.0,11.08
2026-07-02,SRESTHA,BSE,bulk,BUY,SAROJ KUMAR KUNDU,9190919.0,0.29
2026-07-02,SSFLPP,NSE,bulk,SELL,VALIANT INDIA OPPORTUNITIES LTD,162825,133.45
2026-07-02,SUJALA,BSE,bulk,SELL,DANIEL,42475.0,16.92
2026-07-02,SVJ,BSE,bulk,BUY,JR SEAMLESS PRIVATE LIMITED,36750.0,195.35
2026-07-02,TEJASSVI,BSE,bulk,SELL,GOVINDARAJULU  BAKTHAVATSALU,49000.0,51.0
2026-07-02,TEJASSVI,BSE,bulk,SELL,JOHN AMIRTHARAJ HENRY,50000.0,51.0
2026-07-02,TEJASSVI,BSE,bulk,BUY,RAMENDRA PRATAP SINGH,99035.0,51.0
2026-07-02,TEXELIN,BSE,bulk,SELL,PRIYANKA AMEY BELORKAR,70000.0,81.0
2026-07-02,TIPCO,BSE,bulk,SELL,EXCELLENT SHARES AND FINANCE SERVICES PRIVATE LIMITED,102400.0,182.12
2026-07-02,TIPCO,BSE,bulk,BUY,EXCELLENT SHARES AND FINANCE SERVICES PRIVATE LIMITED,249600.0,176.0
2026-07-02,TIPCO,BSE,bulk,BUY,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,275200.0,176.55
2026-07-02,TIPCO,BSE,bulk,SELL,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,856000.0,176.09
2026-07-02,TRIOMERC,BSE,bulk,BUY,NUTAN NITIN LODAYA,388627.0,1.95
2026-07-02,UHMVL,BSE,bulk,BUY,DIPTIBEN MUKESHBHAI PATEL,38400.0,48.94
2026-07-02,UHMVL,BSE,bulk,SELL,DIPTIBEN MUKESHBHAI PATEL,20800.0,49.15
2026-07-02,UHMVL,BSE,bulk,SELL,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,40000.0,46.99
2026-07-02,UML,BSE,bulk,SELL,ASCENT WEALTH,170000.0,51.94
2026-07-02,UML,BSE,bulk,BUY,DIPMAHESHKUMARVASANI,120000.0,51.5
2026-07-02,URAVIDEF,NSE,bulk,BUY,INDRA KIRAN VENTURES,70000,140.54
2026-07-02,URAVIDEF,NSE,bulk,SELL,INDRA KIRAN VENTURES,29748,142.61
2026-07-02,VISVEN,BSE,bulk,BUY,KIRAN JIVANDAS GOKALGANDHI,17262.0,37.06
2026-07-02,VISVEN,BSE,bulk,SELL,AJAYKUMARTULSIBHAIVIRADIYA(HUF),38181.0,37.02
2026-07-02,ZENSARTECH,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,1147886,469.77
2026-07-02,ZENSARTECH,NSE,bulk,BUY,NK SECURITIES RESEARCH PRIVATE LIMITED,1522445,469.38
2026-07-02,ZENSARTECH,NSE,bulk,BUY,QE SECURITIES LLP,1442342,470.12
2026-07-02,ZENSARTECH,NSE,bulk,SELL,QE SECURITIES LLP,1445776,469.49
2026-07-02,ZENSARTECH,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,1151634,470.1
2026-07-02,ZENSARTECH,NSE,bulk,SELL,NK SECURITIES RESEARCH PRIVATE LIMITED,1522445,469.58
2026-07-15,JLHL,BSE,block,BUY,HDFC MUTUAL FUND,337000.0,1483.5
2026-07-15,JLHL,BSE,block,BUY,HDFC MUTUAL FUND,600000.0,1483.5
2026-07-15,JLHL,BSE,block,SELL,ARVIND RAO RAO KAMINI,337000.0,1483.5
2026-07-15,JLHL,BSE,block,SELL,MITUL NITIN THAKKER,600000.0,1483.5
2026-07-21,AASTHA,NSE,bulk,BUY,NEO APEX SHARE BROKING SERVICES LLP,332651,129.06
2026-07-21,AASTHA,NSE,bulk,BUY,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,665000,129.06
2026-07-21,AASTHA,NSE,bulk,BUY,HRTI PRIVATE LIMITED,1046873,128.23
2026-07-21,AASTHA,NSE,bulk,BUY,RIDDHI SIDDHI INTERNATIONAL,252475,129.05
2026-07-21,AASTHA,NSE,bulk,BUY,JAGID VANITABEN RAJENDRAPRASAD,951012,128.85
2026-07-21,AASTHA,NSE,bulk,BUY,MANDAKINIBEN PRADYUMANBHAI PATEL,128000,129.06
2026-07-21,AASTHA,NSE,bulk,BUY,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,900080,127.33
2026-07-21,AASTHA,NSE,bulk,BUY,SETU SECURITIES PVT LTD,250010,129.06
2026-07-21,AASTHA,NSE,bulk,BUY,RATHOD DIGVIJAYSINH RAJENDRASINH,1057983,127.2
2026-07-21,AASTHA,NSE,bulk,BUY,L7 HITECH PRIVATE LIMITED,300000,129.04
2026-07-21,AASTHA,NSE,bulk,BUY,MILLENNIUM STOCK BROKING PVT LTD,1269195,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,35511,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,RATHOD DIGVIJAYSINH RAJENDRASINH,1269983,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,MANDAKINIBEN PRADYUMANBHAI PATEL,335008,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,RIDDHI SIDDHI INTERNATIONAL,552475,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,HRTI PRIVATE LIMITED,1081900,127.25
2026-07-21,AASTHA,NSE,bulk,SELL,L7 HITECH PRIVATE LIMITED,737846,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,SETU SECURITIES PVT LTD,150000,129.06
2026-07-21,AASTHA,NSE,bulk,SELL,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,1091371,128.83
2026-07-21,AASTHA,NSE,bulk,SELL,MILLENNIUM STOCK BROKING PVT LTD,220,129.01
2026-07-21,AASTHA,NSE,bulk,SELL,NEO APEX SHARE BROKING SERVICES LLP,250050,129.04
2026-07-21,AASTHA,NSE,bulk,SELL,JAGID VANITABEN RAJENDRAPRASAD,1961012,129.06
2026-07-21,AASTHA,BSE,bulk,BUY,HRTI PRIVATE LIMITED,861252.0,128.73
2026-07-21,AASTHA,BSE,bulk,SELL,HRTI PRIVATE LIMITED,821796.0,129.02
2026-07-21,AASTHA,BSE,bulk,BUY,RIDDHI SIDDHI INTERNATIONAL,300000.0,129.05
2026-07-21,AASTHA,BSE,bulk,BUY,RATHOD DIGVIJAYSINH RAJENDRASINH,384145.0,129.1
2026-07-21,AASTHA,BSE,bulk,BUY,MANDAKINIBEN PRADYUMANBHAI PATEL,257000.0,129.35
2026-07-21,AASTHA,BSE,bulk,BUY,L7 HITECH PRIVATE LIMITED,465000.0,129.12
2026-07-21,AASTHA,BSE,bulk,SELL,L7 HITECH PRIVATE LIMITED,570.0,129.1
2026-07-21,AASTHA,BSE,bulk,BUY,MILLENNIUM STOCK BROKING PVT LTD,2760.0,128.95
2026-07-21,AASTHA,BSE,bulk,SELL,MILLENNIUM STOCK BROKING PVT LTD,1271735.0,129.16
2026-07-21,AASTHA,BSE,bulk,BUY,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,22709.0,129.16
2026-07-21,AASTHA,BSE,bulk,SELL,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,620709.0,129.29
2026-07-21,AASTHA,BSE,bulk,BUY,JAGID VANITABEN RAJENDRAPRASAD,1010000.0,129.23
2026-07-21,AGIIL,NSE,bulk,BUY,ARIHANT CAPITAL MARKETS LIMITED,630371,332.39
2026-07-21,AGIIL,NSE,bulk,SELL,ARIHANT CAPITAL MARKETS LIMITED,514660,333.11
2026-07-21,ALPINETEX,NSE,bulk,BUY,MADHAV STOCK VISION PVT LTD,300000,105
2026-07-21,ALPINETEX,NSE,bulk,BUY,LONGTHRIVE CAPITAL VCC - TRENDVIEW CAPITAL FUND,235000,105
2026-07-21,ARHAM,NSE,bulk,BUY,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,110000,149.75
2026-07-21,ARHAM,NSE,bulk,BUY,CAPRI GLOBAL VENTURES PRIVATE LIMITED,250000,150.49
2026-07-21,ASPIRA,BSE,bulk,SELL,INVESTERIA FINANCIAL SERVICES PRIVATE LIMITED,103732.0,88.67
2026-07-21,ASPIRA,BSE,bulk,BUY,VINOD CHANDULAL MAV,53900.0,88.5
2026-07-21,ATALREAL,NSE,bulk,BUY,ALTIZEN VENTURES LLP,623595,30.46
2026-07-21,ATALREAL,NSE,bulk,BUY,ACME CAPITAL MARKET LIMITED,1303026,30.52
2026-07-21,ATALREAL,NSE,bulk,BUY,CHAUBARA EATS PRIVATE LIMITED,830000,30.35
2026-07-21,ATALREAL,NSE,bulk,BUY,QE SECURITIES LLP,643739,30.52
2026-07-21,ATALREAL,NSE,bulk,SELL,QE SECURITIES LLP,618661,30.42
2026-07-21,ATALREAL,NSE,bulk,SELL,CHAUBARA EATS PRIVATE LIMITED,830000,30.41
2026-07-21,ATALREAL,NSE,bulk,SELL,ALTIZEN VENTURES LLP,545000,30.54
2026-07-21,ATALREAL,NSE,bulk,SELL,ACME CAPITAL MARKET LIMITED,1303026,30.45
2026-07-21,BALPHARMA,NSE,bulk,BUY,ORION STOCKS LTD,16325,89.69
2026-07-21,BALPHARMA,NSE,bulk,SELL,ORION STOCKS LTD,122544,89.7
2026-07-21,BALPHARMA,BSE,bulk,BUY,ORION STOCKS LTD,120073.0,89.58
2026-07-21,BALPHARMA,BSE,bulk,SELL,ORION STOCKS LTD,8104.0,89.8
2026-07-21,BECTORFOOD,NSE,bulk,BUY,QE SECURITIES LLP,2432481,211.02
2026-07-21,BECTORFOOD,NSE,bulk,BUY,HRTI PRIVATE LIMITED,2792026,211.35
2026-07-21,BECTORFOOD,NSE,bulk,BUY,JUNOMONETA FINSOL PRIVATE LIMITED,2714042,212.66
2026-07-21,BECTORFOOD,NSE,bulk,SELL,QE SECURITIES LLP,2410872,212.87
2026-07-21,BECTORFOOD,NSE,bulk,SELL,HRTI PRIVATE LIMITED,2856165,212.99
2026-07-21,BECTORFOOD,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,2714873,212.76
2026-07-21,BEPL,NSE,bulk,SELL,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,1556773,135.04
2026-07-21,BEPL,NSE,bulk,SELL,QE SECURITIES LLP,3369470,132.98
2026-07-21,BEPL,NSE,bulk,SELL,MICROCURVES TRADING PRIVATE LIMITED,2574708,132.46
2026-07-21,BEPL,NSE,bulk,SELL,JUNOMONETA FINSOL PRIVATE LIMITED,4552116,132.83
2026-07-21,BEPL,NSE,bulk,SELL,ALPHAGREP SECURITIES PRIVATE LIMITED,1365912,133.18
